Time,200-A-Real,200-B-Real,200-C-Real,200-A-Reactive,200-B-Reactive,200-C-Reactive,100-A-Real,100-B-Real,100-C-Real,100-A-Reactive,100-B-Reactive,100-C-Reactive,5-A-Real,5-B-Real,5-C-Real,5-A-Reactive,5-B-Reactive,5-C-Reactive
Time,Refrigerator Real,Microwave-Real,Phone charger Real,Refrigerator Reactive,Microwave-Reactive,Phone charger Reactive,Dishwasher-Real,Disposal-Real,Laptop Charging-Real,Dishwasher-Reactive,Disposal-Reactive,Laptop Charging -Reactive,5-A-Real,5-B-Real,5-C-Real,5-A-Reactive,5-B-Reactive,5-C-Reactive
 15:40:31.588338,99.58296204,586.760376,3.013529778,0,1549.908447,-0.870437622,-5.8839221,0,43.48059845,-58.82473755,0,-16.41962814,"
",,,,,
 15:40:32.671813,99.3939209,585.4224854,2.974161387,0,1551.220703,-0.881065726,-8.879765511,0,45.59130478,-59.33748627,0,-15.46369171,"
",,,,,
 15:40:33.755853,99.22589111,587.0111084,3.036101103,0,1550.099121,-0.85396421,-6.18566227,0,43.24730682,-57.57012939,0,-16.52084732,"
",,,,,
 15:40:34.839214,99.18388367,586.9275513,2.967337132,0,1550.458862,-0.880534351,-6.18566227,0,45.31357956,-46.19138336,0,-15.64363384,"
",,,,,
 15:40:35.921732,99.12086487,588.9970703,3.025602818,0,1548.427246,-0.849181533,-2.995843172,0,43.19176483,-33.81986237,0,-16.29591942,"
",,,,,
 15:40:37.5655,99.12086487,589.0597534,2.960513592,0,1549.633545,-0.886911213,-5.636065006,0,45.25803375,-22.31019783,0,-15.57615471,"
",,,,,
 15:40:38.88567,99.09985352,590.5230713,3.048174143,0,1547.877197,-0.84174192,-2.640221596,0,43.24730682,-10.16777706,0,-16.18345642,"
",,,,,
 15:40:39.172018,99.07884979,590.397644,2.970486879,0,1549.337158,-0.879471481,-5.301995754,0,45.16916275,0,0,-15.49743176,"
",,,,,
 15:40:40.255038,98.97383118,590.7739258,3.046599388,0,1548.300293,-0.845993161,-5.301995754,0,43.42505264,0,0,-15.86856079,"
",,,,,
 15:40:41.338298,98.9948349,590.0213623,2.964187861,0,1550.183838,-0.88956821,-8.093087196,0,45.24692535,0,0,-15.56490898,"
",,,,,
 15:40:42.421032,98.84780121,588.4953613,3.037675619,0,1542.628662,-0.851838589,-5.452865601,0,43.68055725,0,0,-15.65487957,"
",,,,,
 15:40:43.504076,98.95282745,388.2539063,3.030851841,0,956.1064453,-0.856089771,-5.431313038,0,43.89163208,0,0,-15.81232738,"
",,,,,
 15:40:44.587995,99.01583862,288.6453552,2.937417269,0,663.5753784,-0.898070514,-8.36249733,0,45.11362076,0,0,-16.09348679,"
",,,,,
 15:40:45.671143,99.01584625,188.9740753,3.042924881,0,369.4360352,-0.847056031,-5.571406364,0,43.82497406,0,0,-15.96977711,"
",,,,,
 15:40:46.754249,99.05784607,90.36891174,2.94319129,0,83.86750793,-0.893288016,-8.437932968,0,44.92476654,0,0,-16.22844315,"
",,,,,
 15:40:47.836753,98.91081238,90.61975861,3.044499636,0,82.40727997,-0.848118782,-5.797711372,0,43.90273285,0,0,-15.85731316,"
",,,,,
 15:40:48.920559,99.03684998,90.36891174,2.949490309,0,83.48657227,-0.884254098,-8.642684937,0,44.86922073,0,0,-16.26218033,"
",,,,,
 15:40:50.4899,99.0578537,72.28676605,3.05814743,0,66.09088898,-0.847055912,-5.711499691,0,44.21378708,0,0,-15.51992512,"
",,,,,
 15:40:51.87873,99.22587585,54.30914307,2.961563349,0,50.11310577,-0.88956815,-8.384050369,0,44.80256653,0,0,-16.26218033,"
",,,,,
 15:40:52.171161,99.3309021,36.14338303,3.051323414,0,32.99253845,-0.864592195,-5.517523766,0,44.14713287,0,0,-15.65487957,"
",,,,,
 15:40:53.254168,99.30989838,17.89400482,2.962088108,0,16.97242928,-0.894882202,-7.94221735,0,44.62482452,0,0,-16.48710823,"
",,,,,
 15:40:54.337444,99.14186859,0,3.05552268,0,0,-0.87734586,-5.097243786,0,44.09159088,0,0,-15.71111107,"
",,,,,
 15:40:55.420609,99.20487976,0,2.968911886,0,0,-0.894882202,-7.618924618,0,44.31377029,0,0,-15.78983498,"
",,,,,
 15:40:56.503735,98.93180847,0,2.985709429,0,0,-0.880534351,-4.94637394,0,44.4026413,0,0,-16.75701904,"
",,,,,
 15:40:57.587094,99.09986115,0,3.053423405,0,10.41201305,-0.881065726,-2.52168107,0,44.16935349,0,0,-15.86855888,"
",,,,,
 15:40:58.670185,99.18387604,-124.4845734,2.978360415,0,158.3811188,-0.876814485,-2.52168107,0,44.3470993,0,0,-16.74577141,"
",,,,,
 15:40:59.753372,99.01584625,-124.4845734,3.02507782,0,400.3334351,-0.893287957,0,0,44.21379089,0,0,-15.7223568,"
",,,,,
 15:41:0.836565,99.14186859,-7.671838284,2.956314087,0,709.604126,-0.877877355,0,0,44.31377411,0,0,-16.59956932,"
",,,,,
 15:41:1.919696,99.01584625,111.9420624,3.004081249,0,1019.657837,-0.899133384,0,0,44.2582283,0,0,-15.53116894,"
",,,,,
 15:41:3.2311,99.03684998,228.7547913,2.966287375,0,1318.283569,-0.872031808,0,0,44.4581871,0,0,-16.22844315,"
",,,,,
 15:41:4.85144,99.12086487,472.5606079,3.006181002,0,1481.06665,-0.903384566,0,0,44.2915535,0,0,-15.45244598,"
",,,,,
 15:41:5.169361,99.09986115,589.6451416,2.986759186,0,1546.522705,-0.85502702,0,0,44.52484131,0,0,-15.94728374,"
",,,,,
 15:41:6.252454,98.95282745,593.1988525,3.030852079,0,1546.37439,-0.890099526,0,0,44.12491989,0,0,-15.50867748,"
",,,,,
 15:41:7.336435,99.01583862,590.7739258,3.011955261,0,1543.961914,-0.844930351,0,0,44.4915123,0,0,-16.09348679,"
",,,,,
 15:41:8.420417,98.95281982,593.5123291,3.02192831,0,1545.083496,-0.887973964,0,0,44.11380768,0,0,-15.98102283,"
",,,,,
 15:41:9.504227,98.9318161,593.2824097,3.022453308,0,1543.708008,-0.88850534,0,0,44.08048248,0,0,-15.98102093,"
",,,,,
 15:41:10.587397,99.03684235,589.854126,2.996207714,0,1542.205322,-0.843336105,0,0,44.92476654,0,0,-15.85731316,"
",,,,,
 15:41:11.670710,99.03684235,592.927002,2.981510162,0,1543.665527,-0.908167243,0,0,44.13602829,0,0,-15.83482075,"
",,,,,
 15:41:12.755725,98.97383118,590.1258545,2.966812611,0,1541.676392,-0.862998009,0,0,44.89143753,0,0,-15.9135437,"
",,,,,
 15:41:13.839186,99.03684235,593.3033447,2.975211382,0,1543.009644,-0.913481355,0,0,43.95828247,0,0,-16.0260067,"
",,,,,
 15:41:14.922342,98.88980865,590.8366089,2.977835894,0,1541.337646,-0.857684016,0,0,45.05807114,0,0,-15.76734352,"
",,,,,
 15:41:16.5364,98.84780121,594.8084106,2.992533207,0,1542.036255,-0.906041622,0,0,43.92495728,0,0,-16.22844124,"
",,,,,
 15:41:17.88702,98.82679749,592.0072021,3.001981735,0,1539.644775,-0.845461667,0,39.87971497,45.11362076,0,14.80106831,-15.76734161,"
",,,,,
 15:41:18.171340,99.01583862,595.5609741,3.011430264,0,1540.279663,-0.891693771,0,64.86029053,43.78054047,0,23.24591827,-16.32965851,"
",,,,,
 15:41:19.255054,98.95283508,593.1152344,3.005656004,0,1538.501953,-0.849712968,0,87.77774811,45.24692535,0,31.19401169,-15.64363384,"
",,,,,
 15:41:20.337877,98.95281982,595.9163818,3.004081249,0,1539.094482,-0.892756581,0,110.7621078,43.78054047,0,38.80341339,-16.10473251,"
",,,,,
 15:41:21.420905,98.91081238,592.6552734,3.004606247,0,1537.443848,-0.843336225,0,135.9434204,45.18027496,0,41.87425995,-16.2509346,"
",,,,,
 15:41:22.505287,98.57472992,567.1103516,2.993058205,0,1459.120972,-0.854495525,0,124.9586563,45.35801697,0,43.240345,-15.64363289,"
",,,,,
 15:41:23.588191,98.55373383,469.2577209,2.982034683,0,1168.092529,-0.897539258,0,130.6573486,43.55835724,0,45.29510498,-16.54333878,"
",,,,,
 15:41:24.671408,98.4697113,365.8446045,2.972586393,0,876.9581909,-0.872031868,0,134.5494232,45.10250854,0,47.33858109,-15.96977806,"
",,,,,
 15:41:25.754444,98.36468506,267.2603149,2.982559919,0,586.7127075,-0.905510306,0,132.1963348,43.21398163,0,46.05152893,-17.1169014,"
",,,,,
 15:41:26.838029,98.51172638,163.5963593,2.963663101,0,295.8746948,-0.884785533,0,127.7355194,45.05807114,0,44.40320206,-16.20594978,"
",,,,,
 15:41:27.921404,98.57473755,87.00332642,2.99148345,0,78.51335144,-0.899664879,-55.22912598,122.0145264,43.10289383,-5.553002358,41.55814362,-17.07191849,"
",,,,,
 15:41:29.4505,98.4697113,67.75054932,2.978360653,0,61.5620842,-0.87734592,-225.6257782,114.5872574,44.98030853,-14.22616005,38.80340576,-16.16096497,"
",,,,,
 15:41:30.86596,98.5537262,51.02717972,2.987808943,0,45.41500092,-0.894350827,-393.554657,108.8105011,43.20287323,-23.32479286,35.89060974,-17.09440994,"
",,,,,
 15:41:31.170816,98.53273773,31.96253967,2.945291042,0,28.99280357,-0.892756581,-561.8930664,107.0038681,45.21360016,-32.70707703,35.48417664,-15.91354561,"
",,,,,
 15:41:32.255241,98.42771149,15.03012848,2.974686146,0,12.48595142,-0.897539139,-728.1946411,105.7325439,43.18065262,-41.55478668,34.73904037,-17.09440994,"
",,,,,
 15:41:33.338567,98.34368896,-98.81420898,2.943716049,0,127.6952972,-0.887973964,-839.3641357,104.9630508,45.15805435,-44.74039841,34.85194016,-16.10473251,"
",,,,,
 15:41:34.421648,98.38569641,-110.4369507,2.974686146,0,352.7810059,-0.891693771,-834.2022705,104.5392685,43.12511063,-44.74039841,34.66001129,-16.07099533,"
",,,,,
 15:41:35.506587,98.49072266,125.0071793,2.999881983,0,956.4661865,-0.873626113,-828.8033447,103.7809296,43.30285263,-44.24946976,34.21970749,-17.10565567,"
",,,,,
 15:41:36.589786,98.55373383,241.1927795,2.977310658,0,1259.578491,-0.868843436,-828.6308594,103.4463654,45.39134598,-44.62039185,34.43421173,-15.93603802,"
",,,,,
 15:41:37.673471,98.63774872,458.0112915,3.020878553,0,1433.895142,-0.861935258,-826.7556763,103.0783463,43.36950684,-44.59857559,33.85842896,-16.92571449,"
",,,,,
 15:41:38.756936,98.616745,586.8648682,2.973636389,0,1510.800049,-0.875220299,-827.208374,102.6545792,45.40245438,-44.80585861,33.89229584,-15.92479229,"
",,,,,
 15:41:39.839616,98.44870758,588.1818237,3.009330273,0,1509.741821,-0.86512363,-825.0853271,102.163887,43.23619843,-44.29310989,33.32780075,-17.04942322,"
",,,,,
 15:41:40.923117,98.36468506,586.7185059,2.974161148,0,1510.122803,-0.86512363,-826.4000854,101.7401047,45.22470856,-44.871315,33.5310173,-16.0597477,"
",,,,,
 15:41:42.7368,98.25966644,588.3699341,3.024027824,0,1508.577881,-0.848118782,-824.6435547,101.3720932,42.99180222,-44.35856247,33.19232178,-17.01568413,"
",,,,,
 15:41:43.90481,98.17564392,587.6591797,2.969437122,0,1508.874268,-0.859278202,-826.012207,101.0263824,45.22470856,-45.06768799,33.28264236,-15.81232738,"
",,,,,
 15:41:44.173135,98.1336441,589.2061157,3.011430025,0,1507.392944,-0.844930351,-824.0831909,100.6806641,43.12511063,-44.29310608,32.87620926,-16.76826477,"
",,,,,
 15:41:45.255927,98.23866272,588.4534912,2.951590061,0,1507.414063,-0.870968998,-825.3978271,100.3014908,45.15805435,-45.02405548,32.98910522,-15.74485016,"
",,,,,
 15:41:46.343799,98.25966644,590.2930908,2.994632959,0,1505.424927,-0.861935258,-823.565918,99.94462585,43.0806694,-44.35856247,32.39073944,-16.67829514,"
",,,,,
 15:41:47.426643,98.15464783,589.6868896,2.929018498,0,1505.721069,-0.883191288,-824.7189331,99.63237,45.33580017,-43.87854385,31.97301292,-16.84698868,"
",,,,,
 15:41:48.509877,98.1546402,589.9586792,2.947390556,0,1504.557251,-0.880002976,-824.4280396,99.04130554,45.36912918,-44.82767487,32.19881439,-15.92479134,"
",,,,,
 15:41:49.592861,98.11263275,591.2547607,3.031376839,0,1502.737061,-0.840147674,-823.2318115,98.70674896,43.33617783,-44.65311813,31.81495667,-16.84698868,"
",,,,,
 15:41:50.676061,98.00760651,590.4603271,2.953689814,0,1502.673706,-0.869906306,-824.6112061,98.50600433,45.43577957,-45.27497101,32.1084938,-15.94728374,"
",,,,,
 15:41:51.759880,98.17564392,591.4846802,3.009855509,0,1500.663086,-0.85502702,-822.5529175,98.10453796,43.25841522,-44.74039841,31.80366898,-16.99319267,"
",,,,,
 15:41:52.843381,98.21765137,590.9411621,2.946340799,0,1501.170898,-0.884254158,-824.6435547,97.76997375,45.30247116,-45.59135056,32.07462311,-16.0597477,"
",,,,,
 15:41:53.927320,98.23866272,591.8400269,2.996732473,0,1499.58374,-0.858215451,-822.7146606,97.36850739,43.24730682,-44.40220261,31.64560509,-16.92571449,"
",,,,,
 15:41:55.9641,98.15464783,590.9202271,2.924819231,0,1501.001709,-0.892225266,-824.6974487,97.12315369,45.34690475,-45.0676918,31.67947769,-16.01476288,"
",,,,,
 15:41:56.93488,98.19665527,591.5682373,2.999356747,0,1499.753296,-0.860872448,-823.0701294,96.64361572,43.30285263,-44.23855972,31.18272018,-16.75701904,"
",,,,,
 15:41:57.176457,98.04962921,590.6693726,2.923769474,0,1501.340454,-0.897007823,-825.7211914,96.44288635,45.23581696,-45.28588104,31.1488533,-15.92479134,"
",,,,,
 15:41:58.258911,98.13363647,591.0037842,2.99725771,0,1499.964844,-0.861403823,-823.2750244,96.03025818,43.20287323,-43.88945007,30.73112488,-16.72327805,"
",,,,,
 15:41:59.344577,98.07063293,590.2512817,2.907497406,0,1501.615479,-0.908167243,-825.6780396,95.77375793,45.16916656,-44.96950531,30.73112488,-16.07099152,"
",,,,,
 15:42:0.427586,98.17565155,491.8761292,2.989908695,0,1220.618042,-0.866717815,-823.0916748,95.28307343,43.16954803,-44.56584549,30.44887733,-16.31841469,"
",,,,,
 15:42:1.510527,98.19665527,291.3002014,3.016154289,0,653.0999146,-0.847587287,-821.9710083,94.43551636,43.42505646,-43.01668167,30.14404869,-16.68954086,"
",,,,,
 15:42:2.593612,98.07063293,173.0868835,2.929018498,0,353.3312378,-0.886379838,-824.6974487,94.20131683,45.16916656,-44.68585205,30.01986122,-16.23968887,"
",,,,,
 15:42:3.676185,98.02862549,55.01988602,3.033476353,0,52.25053024,-0.836427867,-821.7554932,93.57680511,43.54724884,-43.37669754,29.6134243,-16.41962814,"
",,,,,
 15:42:4.759401,98.00761414,35.36992645,2.930593252,0,32.18836212,-0.886379719,-823.9969482,93.4875946,45.22470856,-44.40220261,29.5795536,-16.18345451,"
",,,,,
 15:42:5.842349,97.90258789,17.81038857,3.030327082,0,15.19476795,-0.839084923,-821.2490234,92.9188385,43.59168625,-43.10395813,29.39891434,-16.2509346,"
",,,,,
 15:42:6.926479,97.86058044,0,2.934267759,0,0,-0.880002856,-824.3956909,92.9522934,44.94698334,-44.89313507,29.5569725,-16.37464523,"
",,,,,
 15:42:8.9543,97.86058044,-59.28434372,3.028752327,0,82.55541229,-0.844398975,-821.4644775,92.27201843,43.56946564,-43.50761414,29.41020584,-16.26218033,"
",,,,,
 15:42:9.92403,97.94459534,-128.0592041,2.936367512,0,271.7281494,-0.885848343,-824.4926758,92.41699219,44.68036652,-44.8276825,29.64729309,-16.52084732,"
",,,,,
 15:42:10.176632,98.00761414,-11.01652813,3.027177572,0,572.0893555,-0.845461726,-822.6607666,91.87054443,43.49170685,-44.11855316,29.39891624,-16.2509346,"
",,,,,
 15:42:11.260652,98.04962158,106.9877472,2.915370703,0,873.0218506,-0.896476388,-826.1629639,92.02667236,44.55817032,-45.64589691,29.50052452,-16.56583023,"
",,,,,
 15:42:12.346917,98.00761414,224.4485168,3.019303799,0,1172.684814,-0.856089771,-823.8891602,91.37985229,43.61390686,-44.54402542,29.07150841,-16.09348679,"
",,,,,
 15:42:13.430355,98.04962158,401.3609009,2.915895939,0,1390.659912,-0.890630901,-826.7556763,91.58058929,44.64704132,-44.84949493,28.75539207,-16.02600861,"
",,,,,
 15:42:14.513687,97.86058044,588.7252808,2.917995453,0,1498.716187,-0.88744247,-826.2922974,91.10105133,44.4581871,-45.22042084,28.87958145,-16.62206078,"
",,,,,
 15:42:15.596553,97.88158417,588.4326172,3.008805752,0,1496.451782,-0.851307094,-823.673645,90.42077637,43.73610306,-44.19491577,28.47314453,-16.04850006,"
",,,,,
 15:42:16.679888,97.77656555,589.0597534,2.90959692,0,1496.430664,-0.884254158,-825.9259033,90.78879547,44.35820389,-44.84949493,28.74410057,-16.86948204,"
",,,,,
 15:42:17.763174,97.77656555,588.5580444,2.999881983,0,1495.478271,-0.859278202,-823.932312,90.13082123,43.83608246,-44.34765244,28.42798424,-16.10473251,"
",,,,,
 15:42:18.846802,97.96560669,589.4569092,2.920094967,0,1495.033936,-0.879471481,-826.3570557,90.55459595,44.33598709,-44.74040222,28.67636108,-16.97069931,"
",,,,,
 15:42:19.929930,97.79756927,588.4117432,3.011430264,0,1493.55249,-0.857683957,-824.7405396,89.70704651,44.13602829,-44.75131226,28.28121376,-16.04850197,"
",,,,,
 15:42:21.12862,97.60852814,589.0806885,2.932693005,0,1493.679443,-0.876814485,-826.3893433,90.05275726,44.53595352,-44.48947906,28.5860405,-16.92571449,"
",,,,,
 15:42:22.95653,97.56651306,588.0354614,3.01300478,0,1493.002319,-0.865655065,-824.2016602,89.19405365,44.19157028,-43.92217636,28.19089317,-16.02600861,"
",,,,,
 15:42:23.178711,97.44049072,589.6241455,2.935842514,0,1493.129272,-0.882659912,-825.6349487,89.72934723,44.31377029,-43.36579132,28.41669273,-17.07191658,"
",,,,,
 15:42:24.262700,97.44049072,587.8682251,2.986234188,0,1492.854126,-0.889036775,-824.2125244,88.88179779,44.2026825,-43.90036392,28.01025391,-15.95853138,"
",,,,,
 15:42:25.347947,97.48249817,590.2094727,2.903822899,0,1492.833008,-0.890630901,-825.9581909,89.40594482,44.18046188,-43.68216705,28.21347618,-17.12814713,"
",,,,,
 15:42:26.430914,97.71354675,589.5614014,2.972586393,0,1491.732666,-0.894882202,-824.9669189,88.55838776,44.09159088,-44.70767212,28.1005764,-17.06067085,"
",,,,,
 15:42:27.513984,97.79756927,590.0004272,2.984134436,0,1490.484009,-0.883191288,-825.6565552,88.07885742,44.28044128,-45.5368042,27.71672058,-15.9135437,"
",,,,,
 15:42:28.597060,97.60853577,592.7806396,2.946340799,0,1490.547485,-0.857152581,-826.1306763,88.50263214,44.2804451,-44.18400955,27.89735794,-16.85823441,"
",,,,,
 15:42:29.680014,97.37747192,590.2721558,2.995682716,0,1489.002563,-0.889036775,-824.81604,87.63277435,44.18046188,-44.88222504,27.64898109,-15.9697752,"
",,,,,
 15:42:30.763256,97.25144196,592.1744995,2.942666531,0,1490.039551,-0.869906306,-825.2901611,88.09000397,44.2915535,-43.62761688,27.82962036,-16.80200577,"
",,,,,
 15:42:31.845983,97.25144196,589.875,2.993058205,0,1488.833252,-0.890099526,-824.5896606,87.26475525,44.25822449,-44.54402924,27.50221252,-15.98102283,"
",,,,,
 15:42:32.929294,97.44048309,592.1536255,2.971011877,0,1490.081787,-0.845993161,-824.9667969,87.84465027,44.2582283,-43.32215118,27.71672058,-16.97069931,"
",,,,,
 15:42:34.13263,97.39848328,589.2061157,2.987808943,0,1488.685181,-0.893819451,-824.9021606,87.09747314,44.1693573,-44.88222504,27.6038208,-16.29591751,"
",,,,,
 15:42:35.96469,97.54551697,592.2163086,2.970486879,0,1490.399292,-0.842273414,-825.5917969,87.54356384,44.31377029,-43.75853729,27.67156029,-16.99319077,"
",,,,,
 15:42:36.179960,97.50350189,590.0004272,3.006705999,0,1488.388916,-0.875751793,-825.4840698,86.81866455,44.14713669,-45.16587448,27.45705223,-16.18345642,"
",,,,,
 15:42:37.264676,97.58752441,592.9897461,2.977310658,0,1488.917969,-0.843336225,-825.0422974,87.10862732,44.3026619,-43.22396088,27.41189194,-16.76826477,"
",,,,,
 15:42:38.348721,97.33546448,502.0564575,2.980460405,0,1259.959595,-0.903916061,-824.4819336,86.23875427,43.98050308,-44.52220917,27.16351318,-16.22844124,"
",,,,,
 15:42:39.431328,97.37747192,385.7036133,2.980985165,0,963.2382813,-0.844930351,-824.2771606,86.33912659,44.42485809,-44.5003891,26.98287582,-16.10473251,"
",,,,,
 15:42:40.514303,97.25144959,148.2317657,2.980460405,0,369.0339355,-0.844930351,-823.1134033,85.61424255,44.51373291,-43.14759445,26.88126564,-16.57707787,"
",,,,,
 15:42:41.597735,97.06240082,28.28339767,2.990958452,0,70.598526,-0.88744247,-822.994751,85.01203918,43.93606567,-44.92586136,26.76836777,-16.35215378,"
",,,,,
 15:42:42.681590,97.02039337,0,2.995157719,0,0,-0.826331258,-823.0593872,85.15701294,44.63593292,-43.72580719,26.63288879,-16.53209114,"
",,,,,
 15:42:43.764470,96.93637848,0,3.00355649,0,0,-0.872563243,-822.8223877,84.63287354,43.85830688,-45.05678177,26.42966843,-16.38589096,"
",,,,,
 15:42:44.847317,97.020401,0,2.997782469,0,5.39647007,-0.822611332,-823.0379028,84.71092224,44.61371613,-43.39851761,26.17000198,-16.49835396,"
",,,,,
 15:42:45.930681,96.9573822,0,2.994633198,0,5.39647007,-0.872563243,-822.7254028,84.32061005,43.84719467,-44.22764969,26.1022644,-16.4758606,"
",,,,,
 15:42:47.13960,96.91536713,0,2.997257471,0,5.39647007,-0.817297459,-822.7145386,84.39867401,44.86922455,-42.72211838,26.00065231,-16.35215187,"
",,,,,
 15:42:48.97523,97.06240082,-81.63095093,3.005131245,0,111.3365936,-0.863529384,-822.7468872,84.0641098,43.88051987,-43.85671997,26.0909729,-16.62206459,"
",,,,,
 15:42:49.179930,97.12541199,-136.9016876,2.998832226,0,307.3237,-0.818891645,-822.5960693,84.22023773,44.92476654,-42.38391876,26.06839371,-16.39713669,"
",,,,,
 15:42:50.264285,97.12541199,-19.94261551,3.006181002,0,599.1351929,-0.86724931,-822.8331299,84.03065491,44.00271988,-43.86763382,26.23774147,-16.56583023,"
",,,,,
 15:42:51.348974,97.23043823,99.75491333,3.026127815,0,895.4119873,-0.810920537,-823.1564331,84.1421814,45.14694595,-42.80939484,26.05710411,-16.20594978,"
",,,,,
 15:42:52.432829,97.39848328,216.0240936,3.008280516,0,1191.710083,-0.877877355,-823.565918,83.91914368,43.94717026,-43.09304428,26.0909729,-16.20594788,"
",,,,,
 15:42:53.515787,97.3564682,589.2688599,2.996207714,0,1483.415649,-0.889036834,-823.878418,83.85222626,43.73610306,-44.20582962,26.19258499,-16.75701714,"
",,,,,
 15:42:54.598279,97.37747192,592.4671631,2.984659672,0,1482.928955,-0.848118782,-824.2016602,83.96374512,44.84700394,-43.32214737,26.0909729,-16.29591942,"
",,,,,
 15:42:55.682119,97.37747955,589.9376831,2.97311163,0,1480.262451,-0.904447436,-823.8137817,83.6960907,43.64723206,-44.39128876,26.28290176,-16.62206459,"
",,,,,
 15:42:56.765048,97.41947937,593.6586914,2.975210905,0,1480.283691,-0.855558515,-823.7814331,83.75185394,44.65814972,-42.91849136,25.96678543,-16.20594978,"
",,,,,
 15:42:57.848735,97.3564682,590.4185791,2.974161148,0,1478.421265,-0.90179044,-823.9968872,83.39498901,43.36950684,-44.23855591,26.06839371,-16.68954086,"
",,,,,
 15:42:58.930791,97.41947937,594.3694458,2.96103859,0,1479.013916,-0.860872448,-823.8353271,83.39499664,44.60260773,-43.00576782,25.83130455,-16.11597824,"
",,,,,
 15:43:0.14125,97.33546448,591.380127,2.962613106,0,1476.74939,-0.904978871,-823.2210693,82.90429688,43.41394424,-43.50761032,25.75227737,-16.62206268,"
",,,,,
 15:43:1.96400,97.31446075,594.7666626,2.95788908,0,1478.273193,-0.852901459,-823.673645,82.99351501,44.53595352,-42.51483536,25.5716362,-16.32965851,"
",,,,,
 15:43:2.179728,97.16742706,591.2128906,2.96996212,0,1476.918701,-0.895945072,-823.5550537,82.71472168,43.59168625,-43.62761688,25.84259605,-16.57707787,"
",,,,,
 15:43:3.264051,97.04139709,594.1395264,2.962088108,0,1478.209717,-0.858746827,-823.932312,82.75932312,44.95809174,-42.77666473,25.59421921,-15.96977711,"
",,,,,
 15:43:4.347538,97.10440826,590.6903076,2.975736141,0,1477.066772,-0.891693771,-824.0616455,82.48052216,43.88051987,-43.91126633,25.70711708,-16.39713669,"
",,,,,
 15:43:5.430558,97.06240082,593.9095459,2.979410648,0,1478.505859,-0.842273355,-824.190918,82.71472168,45.03585434,-44.08582306,25.71840477,-16.19470215,"
",,,,,
 15:43:6.513300,96.85237122,594.5784912,2.968912125,0,1476.643555,-0.853432834,-824.3741455,82.39131165,45.04696274,-42.86394501,25.31196976,-16.01476288,"
",,,,,
 15:43:7.597162,96.87336731,592.1117554,2.976260662,0,1474.760132,-0.891162396,-824.0939331,82.12365723,43.89162827,-43.69307709,25.39099693,-16.35215187,"
",,,,,
 15:43:8.679952,96.74733734,595.7700195,2.98203516,0,1475.331543,-0.839084923,-824.2555542,82.17942047,44.95809174,-42.66756821,25.15390968,-15.89105225,"
",,,,,
 15:43:9.762479,96.74733734,592.9897461,2.985184193,0,1473.42688,-0.890099645,-824.5896606,81.75563812,43.91384888,-43.98763657,25.18777847,-16.20594788,"
",,,,,
 15:43:10.846585,96.7053299,596.2507935,2.977310658,0,1474.908203,-0.839084983,-824.5250244,81.87831116,44.75812912,-42.74393845,24.96198082,-16.21719551,"
",,,,,
 15:43:11.928632,96.76833344,592.6970825,2.984659672,0,1473.469238,-0.87840873,-824.5465698,81.44338226,43.90273666,-44.54402924,25.21036148,-16.21719742,"
",,,,,
 15:43:13.12021,96.7053299,595.8745117,2.987283945,0,1474.506104,-0.828456879,-824.3634033,81.59951019,44.86922073,-43.02758789,25.0861721,-16.07099342,"
",,,,,
 15:43:14.94022,96.57929993,592.6134644,2.974161148,0,1472.537964,-0.893288016,-823.9646606,81.19803619,43.89162827,-44.78403854,25.27810097,-16.27342606,"
",,,,,
 15:43:15.177441,96.60030365,595.8327637,2.964712858,0,1473.871338,-0.845461726,-823.9107666,81.48799133,44.79145813,-43.26760101,25.17648888,-16.07099342,"
",,,,,
 15:43:16.259574,96.51628113,592.9897461,2.986759424,0,1471.310791,-0.887973964,-823.7275391,81.1311264,44.09159088,-44.43492889,25.19906998,-15.95852947,"
",,,,,
 15:43:17.345175,96.39025879,597.06604,2.976261139,0,1471.141357,-0.840679169,-823.5982666,81.5326004,44.75812912,-42.48210526,25.00714302,-16.27342606,"
",,,,,
 15:43:18.427127,96.41127014,496.5167847,2.968387127,0,1222.501587,-0.898602009,-823.0055542,81.01959991,44.06937408,-42.65665817,24.93940353,-16.46461296,"
",,,,,
 15:43:19.510037,96.47427368,258.3760376,2.966812611,0,633.1646729,-0.897539258,-822.6068115,80.69618988,44.10269928,-43.87854004,25.00714493,-16.27342606,"
",,,,,
 15:43:20.593305,96.51628113,140.5390167,2.944766283,0,341.6494751,-0.851838589,-822.369751,81.10881805,44.5137291,-42.15481567,24.93940353,-16.64455605,"
",,,,,
 15:43:21.676049,96.5582962,19.7753849,2.958413839,0,47.61591339,-0.895945072,-821.6046143,80.50660706,44.01382446,-43.03849792,24.83779335,-16.22844315,"
",,,,,
 15:43:22.758470,96.68432617,0,2.965237856,0,0,-0.840147674,-822.3374023,80.89693451,44.3470993,-41.86026001,24.92811394,-16.79076004,"
",,,,,
 15:43:23.841106,96.57929993,0,2.97941041,0,0,-0.887973964,-821.5615234,80.28356934,43.96939087,-41.91480637,24.72489548,-16.31841278,"
",,,,,
