Time,200-A-Real,200-B-Real,200-A-Reactive,200-B-Reactive,100-A-Real,100-B-Real,100-C-Real,100-A-Reactive,100-B-Reactive,100-C-Reactive,5-A-Real,5-B-Real,5-C-Real,5-A-Reactive,5-B-Reactive,5-C-Reactive
 14:45:30.276827,Main A Real,Main B Real,Main A Reactive,Main B Reactive,AHU A Real,AHU-B RTU-B Real,RTU A Real,AHU A Reactive,AHU-B RTU-B Reactive,RTU A Reactive,,,,,,
 15:11:25.524053,127.8950958,196.091568,-331.5494995,234.0782928,68.80142975,76.49556732,0,-47.45330429,35.33016205,0,"
",,,,,
 15:11:26.614067,127.938942,197.351059,-331.7937012,234.8896942,67.93144989,76.97241974,0,-47.53819275,35.25157928,0,"
",,,,,
 15:11:27.693574,128.5529938,196.274765,-331.3052673,234.611496,68.94816589,76.49556732,0,-47.43208313,35.40874863,0,"
",,,,,
 15:11:28.774800,128.0266724,197.9922638,-331.4162903,235.2374573,67.91048431,77.06113434,0,-47.54880524,35.30771255,0,"
",,,,,
 15:11:29.851020,128.3117371,195.610672,-331.3496704,233.8696594,69.04249573,76.53992462,0,-47.37902451,35.39752197,0,"
",,,,,
 15:11:30.923970,127.8512192,197.3739471,-331.3718872,234.5187683,67.97337341,77.05003357,0,-47.69736481,35.2964859,0,"
",,,,,
 15:11:32.15376,128.136322,194.7862701,-330.9278259,233.5682831,69.08442688,76.46230316,0,-47.45330811,35.20667267,0,"
",,,,,
 15:11:33.91444,127.7635117,196.1831665,-331.1276855,234.171051,69.11586761,76.45121002,0,-47.38964081,34.92600632,0,"
",,,,,
 15:11:34.176072,128.0485992,194.1450806,-330.8168335,233.3828125,67.91049194,77.17201996,0,-47.79286575,35.07195282,0,"
",,,,,
 15:11:35.257604,127.6757965,196.1831665,-330.9278564,234.7042542,69.19972992,76.46230316,0,-47.25169373,34.95968628,0,"
",,,,,
 15:11:36.323851,128.0705261,194.282486,-330.8834534,233.7305603,67.92097473,77.28292084,0,-47.73981094,35.27402878,0,"
",,,,,
 15:11:37.414276,127.7635117,196.2518616,-331.2608337,234.4492493,69.21021271,76.6508255,0,-47.32597351,35.38629913,0,"
",,,,,
 15:11:38.494675,128.1582489,194.0534821,-331.1276245,233.4523621,67.93144989,77.41600037,0,-48.0687561,35.5659256,0,"
",,,,,
 15:11:39.562636,128.3994751,193.1833038,-331.3496704,232.8032532,69.26261902,76.5621109,0,-47.47452927,35.33016586,0,"
",,,,,
 15:11:40.649502,128.0047302,194.5114899,-331.4606934,233.3828125,67.71134186,77.36054993,0,-48.20670319,35.65573883,0,"
",,,,,
 15:11:41.727394,128.2240448,192.6336975,-331.3052673,232.3627625,68.90624237,76.35140228,0,-47.65491867,35.28525925,0,"
",,,,,
 15:11:42.814819,127.7196503,194.8778839,-331.6604919,233.1509705,67.5541153,77.00569153,0,-48.21731186,35.49856186,0,"
",,,,,
 15:11:43.896992,128.0266571,192.7252808,-331.1942749,232.1309357,68.88527679,76.11852264,0,-47.38964081,35.27403259,0,"
",,,,,
 15:11:44.976909,127.4784164,194.2825012,-331.2830811,232.8032532,67.45977783,76.9169693,0,-48.05814362,35.45365524,0,"
",,,,,
 15:11:46.58463,127.7854385,192.6566162,-331.083252,232.1077576,69.0005722,76.01872253,0,-47.84592056,35.36384201,0,"
",,,,,
 15:11:47.134032,127.5661392,194.4198914,-331.0610657,233.1741638,68.88527679,76.02980042,0,-47.17741394,34.93723297,0,"
",,,,,
 15:11:48.214748,127.8512192,192.4046936,-330.7058411,232.4091339,67.5541153,76.90587616,0,-47.85653305,35.30770874,0,"
",,,,,
 15:11:49.289544,127.5222778,194.2137909,-331.0610657,233.4060059,68.96913147,76.10743713,0,-47.20924759,34.95968628,0,"
",,,,,
 15:11:50.373265,127.807373,192.7023926,-330.9944458,232.8264465,67.53315735,77.11657715,0,-47.94142151,35.41997528,0,"
",,,,,
 15:11:51.458608,127.5661469,194.3511658,-331.1054688,233.4060059,68.89576721,76.24050903,0,-47.24108124,35.24034882,0,"
",,,,,
 15:11:52.527067,127.6319351,192.5420837,-331.3274841,232.7800598,67.858078,77.28292084,0,-47.73981094,35.67819214,0,"
",,,,,
 15:11:53.616388,127.6319351,192.7939758,-331.1276855,231.922287,69.10539246,76.46229553,0,-47.25169373,35.28525925,0,"
",,,,,
 15:11:54.690797,127.4126358,194.2366638,-331.1498413,232.5018616,67.70085144,77.37164307,0,-47.81408691,35.81290817,0,"
",,,,,
 15:11:55.768098,127.500351,192.3130798,-330.9944458,231.8991241,68.84335327,76.40685272,0,-47.15618896,35.41997528,0,"
",,,,,
 15:11:56.851807,127.3687744,193.8702698,-331.2164612,232.7800598,67.66941071,77.22747803,0,-47.6336937,35.68941498,0,"
",,,,,
 15:11:57.938381,127.5003433,192.1069946,-331.0388794,232.27005,68.86431885,76.38467407,0,-47.06069183,35.28525543,0,"
",,,,,
 15:11:59.4480,127.3029785,193.5496826,-331.0166626,233.0350647,67.53314972,77.12767029,0,-47.54880524,35.67819214,0,"
",,,,,
 15:12:0.84263,127.3029938,191.9237976,-330.9944458,232.3859406,67.72181702,77.07221985,0,-47.62308502,35.67819214,0,"
",,,,,
 15:12:1.174187,127.324913,193.80159,-331.1276245,233.3364563,69.01106262,76.20723724,0,-47.17741394,35.27402878,0,"
",,,,,
 15:12:2.246110,127.6977158,192.2443848,-331.0166626,232.4554901,67.74278259,76.97241974,0,-47.68675232,35.72309875,0,"
",,,,,
 15:12:3.336136,127.5222778,193.9160919,-331.3052673,233.1973572,69.04249573,76.14070129,0,-47.13497162,35.37506866,0,"
",,,,,
 15:12:4.404789,127.8293076,192.2672882,-331.238678,232.3627625,68.01530457,77.27183533,0,-47.75041962,35.92517853,0,"
",,,,,
 15:12:5.494570,127.8292999,194.0305786,-331.3052673,233.0582581,69.12635803,76.31813049,0,-47.028862,35.45365524,0,"
",,,,,
 15:12:6.571047,127.4564972,193.8244934,-331.1498413,232.826416,67.74278259,77.17203522,0,-47.5806427,35.82413483,0,"
",,,,,
 15:12:7.653331,127.6319351,192.2214966,-331.083252,232.1309357,68.86431122,76.20723724,0,-47.02885818,35.34139252,0,"
",,,,,
 15:12:8.736641,127.4345551,193.870285,-331.1054688,232.8959656,67.73229218,77.11657715,0,-47.67613983,35.67819214,0,"
",,,,,
 15:12:9.810005,127.6100006,192.2444153,-331.1942749,232.1772919,68.92720795,76.05198669,0,-47.01824951,35.19544601,0,"
",,,,,
 15:12:10.885461,127.3907013,193.8931885,-331.2608948,233.1741638,67.858078,77.0500412,0,-47.67614365,35.61083221,0,"
",,,,,
 15:12:11.972319,127.6319351,192.3130798,-330.9056702,232.4786835,69.10539246,76.20724487,0,-47.08191681,35.25157928,0,"
",,,,,
 15:12:13.55168,127.5661392,193.8931732,-330.8168335,233.1509705,68.00482178,77.23856354,0,-47.10313797,35.2964859,0,"
",,,,,
 15:12:14.133800,127.7196503,192.2444,-331.0166626,232.3859406,67.97337341,77.23857117,0,-47.65491867,35.54347229,0,"
",,,,,
 15:12:15.213795,127.5003433,193.5725861,-330.8390503,232.942337,68.95864868,76.25160217,0,-47.10313797,35.0270462,0,"
",,,,,
 15:12:16.287843,127.7415771,191.878006,-330.7502441,231.9686584,67.84759521,77.23857117,0,-47.63369751,35.47611237,0,"
",,,,,
 15:12:17.367453,127.7196503,193.2748871,-331.2164612,232.4091339,68.86431122,76.27378082,0,-47.10313797,34.94846344,0,"
",,,,,
 15:12:18.458644,127.8512192,191.7406006,-331.2608337,231.5050049,67.74277496,77.22747803,0,-47.63369751,35.39752579,0,"
",,,,,
 15:12:19.525451,127.6538544,193.1833038,-331.1054688,231.7832031,68.8223877,76.39576721,0,-47.09252167,35.07195282,0,"
",,,,,
 15:12:20.603822,127.8950958,193.7099915,-331.2164612,232.4091339,68.02577972,77.33837128,0,-47.54880524,35.61083221,0,"
",,,,,
 15:12:21.691533,127.9608765,192.5878906,-331.1720581,232.038208,69.07395172,76.37358093,0,-47.20924759,35.13931274,0,"
",,,,,
 15:12:22.772618,127.8512344,193.7099915,-331.0166626,232.7568817,68.08866882,77.34946442,0,-47.63369751,35.72309875,0,"
",,,,,
 15:12:23.852337,127.982811,192.2673035,-331.1498718,232.0150146,69.10539246,76.38467407,0,-47.27291489,35.33016205,0,"
",,,,,
 15:12:24.932202,127.7854385,193.4122925,-331.2608948,232.4786835,68.12011719,77.26074982,0,-47.7610321,35.7567749,0,"
",,,,,
 15:12:26.9378,127.8950958,192.3588867,-331.2608948,232.2468567,68.95865631,76.38467407,0,-47.45330811,35.24035263,0,"
",,,,,
 15:12:27.85161,127.6100006,193.2061768,-331.2164612,232.4323273,68.87480164,76.26268768,0,-47.45330811,35.1505394,0,"
",,,,,
 15:12:28.173974,127.5880585,192.0840912,-331.2830811,231.9686737,68.02577972,77.1387558,0,-47.77164459,35.50978851,0,"
",,,,,
 15:12:29.255724,127.5661392,193.4580841,-331.2608337,232.3164063,69.08442688,76.36249542,0,-47.35780334,35.12808609,0,"
",,,,,
 15:12:30.330460,127.6319351,192.4275818,-331.2164612,231.9918518,68.09915924,77.08331299,0,-47.75041962,35.52101898,0,"
",,,,,
 15:12:31.418367,127.3468399,193.2748718,-331.2164612,232.27005,69.17876434,76.36249542,0,-47.4002533,35.21790314,0,"
",,,,,
 15:12:32.495191,127.6757813,192.5191956,-331.2830505,232.1773224,68.41361237,77.26074982,0,-47.65492249,35.65573883,0,"
",,,,,
 15:12:33.569017,127.5003433,192.7481995,-331.2608948,232.4323273,69.21021271,76.41793823,0,-47.30474854,35.1954422,0,"
",,,,,
 15:12:34.656403,127.4345551,193.4580994,-331.1054688,232.3627625,68.22492981,77.19419861,0,-47.68675232,35.79045868,0,"
",,,,,
 15:12:35.734743,127.5880737,192.5650024,-330.9056396,231.922287,69.0634613,76.55101013,0,-47.44269562,35.48733902,0,"
",,,,,
 15:12:36.816669,127.4784164,193.503891,-330.8168335,232.1772919,68.13059998,77.32728577,0,-47.77164459,35.86904144,0,"
",,,,,
 15:12:37.883143,127.6100082,192.3818054,-330.7280273,231.6440887,68.85383606,76.59537506,0,-47.65491486,35.53224564,0,"
",,,,,
 15:12:38.966805,127.6538544,193.2748718,-330.7280273,231.8295593,68.09915924,77.38272858,0,-47.87775421,35.8802681,0,"
",,,,,
 15:12:40.53692,127.7196503,192.7939911,-330.972229,231.8759308,68.8223877,76.61755371,0,-47.8246994,35.80168533,0,"
",,,,,
 15:12:41.132704,127.8292999,193.5267944,-331.3274536,231.7832031,68.81190491,76.53993225,0,-47.65491867,35.28525925,0,"
",,,,,
 15:12:42.214879,127.7854462,192.7939911,-331.1054382,231.6440887,68.17253113,77.1387558,0,-47.75041962,35.47611237,0,"
",,,,,
 15:12:43.286246,127.8292999,193.7557678,-331.5272827,231.6209259,68.71757507,76.55101776,0,-47.78225327,35.38629913,0,"
",,,,,
 15:12:44.369769,127.807373,192.9772034,-331.7492981,231.5281982,68.16204834,77.01676941,0,-47.76102829,35.50978851,0,"
",,,,,
 15:12:45.444894,127.6319351,193.2290802,-331.8380737,231.2963562,68.39263916,76.22942352,0,-47.63369751,35.22912598,0,"
",,,,,
 15:12:46.531445,127.5442123,192.6794739,-331.8158875,230.9949646,68.00482178,76.93914795,0,-47.47452927,35.62205887,0,"
",,,,,
 15:12:47.616892,127.4345551,192.4046936,-331.1720276,231.7600098,68.36119843,76.40684509,0,-47.5169754,35.53224564,0,"
",,,,,
 15:12:48.698942,127.4126205,192.725296,-330.8834534,231.2731628,68.01529694,76.77281189,0,-47.26230621,35.4648819,0,"
",,,,,
 15:12:49.778529,127.5442123,192.6336975,-330.6170349,231.9454803,68.27734375,76.49556732,0,-47.65491867,35.4199791,0,"
",,,,,
 15:12:50.847525,127.8292999,192.9771881,-330.8168335,231.6440887,68.27735138,76.93914795,0,-47.57003021,35.46488571,0,"
",,,,,
 15:12:51.927266,127.807373,192.9771881,-330.5726624,232.3627625,68.3611908,76.63973236,0,-48.12181091,35.39752579,0,"
",,,,,
 15:12:53.13804,127.982811,192.9313965,-330.9056702,231.2963409,68.20397186,76.90587616,0,-47.81408691,35.36384583,0,"
",,,,,
 15:12:54.94397,127.9389496,192.7710876,-330.6170349,232.4323273,68.1934967,76.88370514,0,-47.75041962,35.40875244,0,"
",,,,,
 15:12:55.163922,127.8950958,192.4962921,-330.661438,231.1572571,68.3192749,76.60646057,0,-48.11120224,35.56592178,0,"
",,,,,
 15:12:56.253453,127.6319351,192.3817902,-330.5282593,232.0613708,68.26686096,76.6508255,0,-47.40024948,35.30770874,0,"
",,,,,
 15:12:57.335998,127.8512192,192.3588867,-330.7280579,231.0644989,68.30879211,76.65081787,0,-47.96264267,35.61083221,0,"
",,,,,
 15:12:58.414936,127.6757813,192.3130798,-330.7058716,231.9686584,68.5079422,76.70626831,0,-47.18802643,35.27402878,0,"
",,,,,
 15:12:59.497462,127.807373,192.6107941,-331.2164917,230.9949646,68.54986572,76.67299652,0,-47.85652924,35.54346848,0,"
",,,,,
 15:13:0.563830,127.7854385,192.6794891,-331.3496704,231.0413361,68.42408752,76.75062561,0,-47.17741394,35.13931274,0,"
",,,,,
 15:13:1.647088,127.4564972,192.2901917,-331.3052673,232.0381775,68.61275482,76.75062561,0,-47.84592056,35.63328171,0,"
",,,,,
 15:13:2.730389,127.6319351,192.6336975,-331.1054688,231.2731628,68.42408752,76.63973236,0,-47.12435532,35.15053558,0,"
",,,,,
 15:13:3.812835,127.500351,191.9237823,-330.8834839,231.8295441,68.51841736,76.55101013,0,-47.72919464,35.59960175,0,"
",,,,,
 15:13:4.898147,127.6319351,192.4733887,-330.9500427,230.9949646,68.16204834,76.53993225,0,-46.98641205,35.28525925,0,"
",,,,,
 15:13:5.977650,127.324913,191.8321838,-330.8834534,231.806366,68.45553589,76.51774597,0,-47.52758789,35.68941879,0,"
",,,,,
 15:13:7.45206,127.5222778,192.839798,-330.8390503,231.2036133,68.05722809,76.62864685,0,-47.53820038,35.72309875,0,"
",,,,,
 15:13:8.137195,127.171402,191.9695892,-330.9278564,231.5977325,67.84759521,76.67299652,0,-47.16680145,35.24035263,0,"
",,,,,
 15:13:9.216212,127.3687744,193.0458832,-330.9056396,231.2963562,68.49745178,76.46229553,0,-47.45330811,35.49856186,0,"
",,,,,
 15:13:10.293773,127.0836945,191.9924927,-330.9278259,231.4586182,67.77422333,76.61755371,0,-47.17741776,35.16176605,0,"
",,,,,
 15:13:11.363347,127.4784164,193.1832886,-330.7946777,231.412262,68.62324524,76.19615173,0,-46.99702835,35.25157928,0,"
",,,,,
 15:13:12.451375,127.1933365,191.7634888,-330.7280579,231.5281677,67.59603119,76.57319641,0,-47.05007935,35.09440613,0,"
",,,,,
 15:13:13.528808,127.5442123,193.2061768,-330.7280273,231.2268066,68.66516113,76.20723724,0,-47.12436295,35.26280594,0,"
",,,,,
 15:13:14.613439,127.763504,193.4122772,-330.5726013,231.7600098,67.80567169,76.82824707,0,-47.26230621,35.20667267,0,"
",,,,,
 15:13:15.694173,127.1494751,191.4199982,-330.6836548,230.9486084,68.76997375,76.31813812,0,-47.12435913,35.26280594,0,"
",,,,,
 15:13:16.778552,127.4784164,193.2290802,-330.6170349,231.4586487,67.45977783,76.92805481,0,-47.64431,35.21790314,0,"
",,,,,
 15:13:17.852039,127.1714096,191.1909943,-330.7724304,230.7167664,68.64420319,76.19615173,0,-47.25169754,34.97091293,0,"
",,,,,
 15:13:18.929900,127.3468399,193.0229797,-330.3950195,231.5513611,67.38640594,76.8282547,0,-47.72919464,35.19544601,0,"
",,,,,
 15:13:20.15527,126.9521027,191.007782,-330.5060425,230.6704102,68.52890778,76.00763702,0,-47.40024948,35.0270462,0,"
",,,,,
 15:13:21.94777,127.7415771,193.3206787,-330.4394226,231.8295593,68.89576721,76.16288757,0,-47.47452545,35.03827286,0,"
",,,,,
 15:13:22.177366,127.6100006,191.1451874,-330.7502441,230.9022522,67.7113266,77.18312073,0,-48.03691864,35.54347229,0,"
",,,,,
 15:13:23.243812,127.9608765,193.1145935,-330.6170349,231.806366,69.07395172,76.37358093,0,-47.28353119,35.17299652,0,"
",,,,,
 15:13:24.331046,127.6977158,191.3054962,-330.9500427,231.0181427,67.7951889,77.18312073,0,-47.8246994,35.4424324,0,"
",,,,,
 15:13:25.406575,128.0485992,192.9542999,-330.8390503,231.7368164,68.85383606,76.20723724,0,-47.25168991,35.16176605,0,"
",,,,,
 15:13:26.492254,127.6757813,191.1909943,-330.9944458,230.693573,67.78470612,77.1387558,0,-47.73980713,35.57714844,0,"
",,,,,
 15:13:27.570202,127.4784317,191.4429016,-331.0166626,230.5312958,68.97961426,76.25160217,0,-47.25168991,35.19544601,0,"
",,,,,
 15:13:28.659773,127.6757965,192.8627014,-330.972229,231.0645294,67.96289063,77.09440613,0,-47.81408691,35.5659256,0,"
",,,,,
 15:13:29.735962,127.5442123,191.8321838,-331.1498413,230.7167511,68.95864868,76.19615173,0,-47.31536102,35.1505394,0,"
",,,,,
 15:13:30.807683,127.5880737,192.8855896,-331.2164612,231.2036133,68.06770325,77.02787018,0,-47.64430618,35.52101898,0,"
",,,,,
 15:13:31.895951,127.5222931,191.8092957,-331.3496704,230.9949646,68.72805023,76.17396545,0,-47.29413605,35.13931274,0,"
",,,,,
 15:13:32.976749,127.7196503,193.0000916,-331.3274536,231.5281677,67.99433899,76.9169693,0,-47.54880905,35.40875244,0,"
",,,,,
 15:13:34.47072,127.7196503,192.3130951,-331.083252,231.2036133,68.64420319,76.27378082,0,-47.53819275,35.63328171,0,"
",,,,,
 15:13:35.123931,127.6757965,192.8168945,-331.1054688,231.2731628,68.57082367,76.30704498,0,-47.35780716,35.34139252,0,"
",,,,,
 15:13:36.213627,127.4564972,192.2672882,-330.7502441,230.7631378,68.0467453,76.80607605,0,-47.61247635,35.57715225,0,"
",,,,,
 15:13:37.295837,127.3468475,192.4504852,-330.8834534,230.7167664,68.21445465,76.32922363,0,-47.36841583,35.37506866,0,"
",,,,,
 15:13:38.377559,127.2810516,191.9237823,-330.39505,230.3690491,67.95240784,76.6508255,0,-47.49575043,35.38629913,0,"
",,,,,
 15:13:39.458985,127.171402,192.0154114,-330.6170349,230.7399597,68.16204834,76.37358093,0,-47.27291489,35.13931274,0,"
",,,,,
 15:13:40.534709,127.1494751,192.1756897,-330.5282593,231.0181427,68.0467453,76.71736145,0,-47.69736481,35.2964859,0,"
",,,,,
 15:13:41.608264,127.5442123,192.5420837,-330.2396545,230.3226624,68.27734375,76.59537506,0,-47.33657837,35.0270462,0,"
",,,,,
 15:13:42.692670,127.7415771,192.725296,-330.7724609,231.2963562,68.27734375,76.80607605,0,-47.84592056,35.27403259,0,"
",,,,,
 15:13:43.775581,127.7854385,192.8627014,-330.661438,230.3690491,68.18301392,76.70626831,0,-47.43208694,35.27402878,0,"
",,,,,
 15:13:44.852626,127.982811,192.3588867,-330.9056702,231.2268066,68.22493744,76.80607605,0,-47.89897537,35.53224564,0,"
",,,,,
 15:13:45.925949,127.8512192,192.4046936,-330.8612366,230.4385681,68.28782654,76.71736145,0,-47.14558029,35.28525925,0,"
",,,,,
 15:13:47.12251,128.0705261,192.3130798,-331.1720581,231.7136536,68.56034851,76.76171875,0,-47.6336937,35.8353653,0,"
",,,,,
 15:13:48.92309,127.6757965,192.4046936,-331.083252,230.5776825,68.65467834,76.48448181,0,-47.64431,35.68941498,0,"
",,,,,
 15:13:49.169177,127.7415771,191.8779755,-331.2830505,231.4586487,68.27734375,76.62863922,0,-47.16680145,35.36384201,0,"
",,,,,
 15:13:50.257026,127.6319351,192.7023926,-331.1720581,231.0645294,68.49745941,76.61756134,0,-47.75041962,35.86904144,0,"
",,,,,
 15:13:51.329649,127.807373,191.7176819,-331.1942749,231.5513611,67.95240784,76.72844696,0,-47.41086197,35.4424324,0,"
",,,,,
 15:13:52.417574,127.500351,192.7710876,-331.0610962,230.9949646,68.49745178,76.57319641,0,-47.59125137,35.74555206,0,"
",,,,,
 15:13:53.493700,127.7854385,191.8551025,-330.7502441,231.2268066,67.88951874,76.86152649,0,-47.40024948,35.45365524,0,"
",,,,,
 15:13:54.577769,127.6100006,191.6031952,-330.5504456,230.624054,68.78045654,76.49556732,0,-47.50636673,35.73432541,0,"
",,,,,
 15:13:55.654585,127.1933365,193.2061768,-330.661438,230.7631378,68.00482178,76.86152649,0,-47.30475235,35.48733902,0,"
",,,,,
 15:13:56.726780,127.3029938,191.099411,-330.4172363,230.1835632,68.8223877,76.40684509,0,-47.32597351,35.50979233,0,"
",,,,,
 15:13:57.809500,126.9521103,192.5420837,-330.5060425,230.5313263,67.74278259,77.02787018,0,-47.60186386,35.44242859,0,"
",,,,,
 15:13:58.889313,127.2810516,190.6872101,-330.3062134,229.9285583,68.71756744,76.38467407,0,-47.36841583,35.39752197,0,"
",,,,,
 15:13:59.966115,126.9301758,192.7481995,-330.4616394,230.8558807,67.48073578,77.18312073,0,-47.952034,35.43120575,0,"
",,,,,
 15:14:1.56676,127.3029785,190.8475037,-330.3728333,229.7430878,68.46601105,76.31813049,0,-47.89897919,35.22912598,0,"
",,,,,
 15:14:2.138567,127.1056137,192.908493,-330.8834534,230.3922119,68.6337204,76.31813812,0,-47.45330811,34.98213959,0,"
",,,,,
 15:14:3.214102,127.6757965,191.1222992,-330.8834534,229.4417267,67.40737152,77.37164307,0,-48.01569748,35.34139252,0,"
",,,,,
 15:14:4.288266,127.4784164,192.9542999,-330.9056702,230.1604004,68.79093933,76.31813049,0,-47.31536102,34.91478348,0,"
",,,,,
 15:14:5.363637,127.6538544,190.7101135,-330.9056702,228.9316864,67.82663727,77.33837891,0,-48.00508881,35.4424324,0,"
",,,,,
 15:14:6.454419,127.5222778,192.3817902,-331.0388794,229.9749298,68.92720032,76.57318878,0,-47.60186005,35.1280899,0,"
",,,,,
 15:14:7.537815,127.6977158,190.9620056,-330.9500427,230.4849396,67.95241547,77.47145081,0,-48.12181091,35.5659256,0,"
",,,,,
 15:14:8.605150,127.5442123,191.1452026,-330.972229,230.1140137,68.95864105,76.60646057,0,-47.77164459,35.17299652,0,"
",,,,,
 15:14:9.689326,127.500351,192.7023926,-331.0610657,230.7167664,67.858078,77.40490723,0,-48.04753494,35.57714844,0,"
",,,,,
 15:14:10.778656,127.500351,191.8550873,-331.0166626,230.6472168,68.56034851,76.73954773,0,-47.8883667,35.25157928,0,"
",,,,,
 15:14:11.843802,127.4784317,192.7023773,-330.9278259,230.7399445,67.84759521,77.29402161,0,-48.06875992,35.57715225,0,"
",,,,,
 15:14:12.924270,127.4784317,191.9237823,-330.927887,230.5776825,68.26686859,76.48448181,0,-47.83531189,35.31893921,0,"
",,,,,
 15:14:14.18793,127.4564972,192.5420837,-330.8390503,230.3922119,67.83711243,77.01677704,0,-47.80347824,35.57715225,0,"
",,,,,
 15:14:15.91459,127.4784164,191.8092957,-330.9722595,230.6472168,67.97338104,77.0500412,0,-47.66553497,35.43120575,0,"
",,,,,
 15:14:16.177454,127.4564972,192.175705,-330.9278564,229.9749298,68.21446228,76.77280426,0,-47.98386765,35.38629913,0,"
",,,,,
 15:14:17.253535,127.3468399,193.5267792,-331.1276855,233.3828125,68.18301392,77.21638489,0,-47.69736481,35.37507248,0,"
",,,,,
 15:14:18.336401,127.5442123,196.9846649,-330.9056396,237.6252899,68.37168121,77.11659241,0,-47.98386383,35.48733902,0,"
",,,,,
 15:14:19.411928,127.6100006,199.9616547,-331.0166626,243.4906006,68.27735138,77.2274704,0,-47.37902832,35.2964859,0,"
",,,,,
 15:14:20.490498,127.500351,203.3737335,-330.5948181,247.7098846,68.24589539,76.87260437,0,-47.97325516,35.5659256,0,"
",,,,,
 15:14:21.579091,127.8512192,204.7705994,-330.5726318,250.3759308,68.41360474,77.01677704,0,-47.28352737,35.43120575,0,"
",,,,,
 15:14:22.646323,127.6757965,201.1982422,-330.5726318,246.2725372,68.40312195,76.79499054,0,-47.85653305,35.72309494,0,"
",,,,,
 15:14:23.728593,127.6757965,198.1754608,-330.5282593,240.0826874,68.38215637,76.72843933,0,-47.29413986,35.2964859,0,"
",,,,,
 15:14:24.810234,127.8292999,178.4357605,-330.7946472,277.4072571,68.53938293,76.69517517,0,-47.96264648,35.67818832,0,"
",,,,,
 15:14:25.884935,127.7415771,70.00489807,-330.4616394,416.0877075,68.51841736,76.80607605,0,-47.23047638,35.25157928,0,"
",,,,,
 15:14:26.966621,127.807373,31.28121948,-330.1286316,604.4724121,68.5708313,76.67299652,0,-47.73981094,35.55469894,0,"
",,,,,
 15:14:28.55637,127.6977158,167.6728363,-330.0176392,880.7669067,68.1934967,76.76171875,0,-47.59125519,35.50979233,0,"
",,,,,
 15:14:29.135447,127.9170151,303.4003296,-329.8400269,1157.409058,67.81614685,76.81716919,0,-47.09252548,35.13931274,0,"
",,,,,
 15:14:30.216921,127.6538544,456.8981323,-329.5957947,1391.487305,68.13059998,76.75062561,0,-47.62308884,35.7118721,0,"
",,,,,
 15:14:31.298584,127.9608765,698.6520386,-329.5292053,1522.610107,67.58555603,76.95023346,0,-47.38963699,35.34139252,0,"
",,,,,
 15:14:32.368804,127.7854385,874.4085083,-329.5513916,1609.012939,68.32975769,76.92806244,0,-47.73980713,35.85781479,0,"
",,,,,
 15:14:33.451260,128.0266571,874.6604614,-329.5292053,1607.135376,67.77423096,77.2274704,0,-47.44269562,35.41997528,0,"
",,,,,
 15:14:34.536282,127.5003433,876.6298828,-329.3294067,1604.028687,68.45552826,76.88370514,0,-47.60186386,35.64450836,0,"
",,,,,
 15:14:35.618186,127.4126358,877.8206177,-329.4403687,1603.680908,67.51218414,77.11658478,0,-47.47452927,35.26280594,0,"
",,,,,
 15:14:36.692659,127.5661392,876.3551025,-329.4625854,1603.054932,68.3611908,76.78388977,0,-47.44269562,35.47611237,0,"
",,,,,
 15:14:37.767479,127.4564972,877.6373901,-329.3738098,1603.634521,67.29206848,77.14984894,0,-47.67613983,35.26280594,0,"
",,,,,
 15:14:38.851176,127.9170151,875.5764771,-329.2183838,1604.098267,68.49745941,76.7395401,0,-47.46392059,35.4648819,0,"
",,,,,
 15:14:39.934432,127.5880737,876.6070557,-329.4182129,1605.466064,67.25014496,77.41600037,0,-47.81409073,35.34139252,0,"
",,,,,
 15:14:41.4100,128.0485992,874.4544067,-329.1295776,1604.840088,68.57082367,76.85042572,0,-47.50636292,35.39752579,0,"
",,,,,
 15:14:42.94756,127.7635117,877.4085083,-329.2627869,1605.767334,68.6337204,76.61755371,0,-47.30474854,35.22912598,0,"
",,,,,
 15:14:43.167457,128.0266571,876.0344849,-329.2183533,1604.167847,67.1558075,77.19419861,0,-47.8140831,35.34139252,0,"
",,,,,
 15:14:44.256701,127.6538544,878.5305786,-329.3071899,1603.588257,68.52890778,76.28486633,0,-47.15619659,35.24034882,0,"
",,,,,
 15:14:45.336105,128.0485992,877.4771729,-329.2849731,1600.945557,67.12436676,77.10549164,0,-47.7610321,35.4199791,0,"
",,,,,
 15:14:46.408367,127.7635117,879.5838623,-329.5957947,1600.968506,68.27734375,76.17397308,0,-47.15619278,35.09440613,0,"
",,,,,
 15:14:47.493079,127.982811,805.3197021,-329.4848022,1444.228638,67.17677307,77.10549164,0,-47.78224945,35.53224182,0,"
",,,,,
 15:14:48.571466,127.7196503,565.9931641,-329.7734375,927.1558838,68.48697662,76.17397308,0,-47.17741776,35.20667267,0,"
",,,,,
 15:14:49.658500,127.3687744,448.1504517,-329.9732056,670.1033325,67.40736389,77.00569153,0,-47.7610321,35.5659256,0,"
",,,,,
 15:14:50.732857,127.3687744,327.1246033,-330.0176086,411.1265259,68.67564392,76.10743713,0,-47.19863892,35.20667267,0,"
",,,,,
 15:14:51.815800,127.0836945,280.9584656,-330.1508179,308.5187683,67.84759521,77.08332062,0,-47.70797729,35.67818832,0,"
",,,,,
